Dendrometer,Timestamp,Radius.OG,Radius,jumpStart
FB3b,2022-07-09T18:15:00Z,3101,3101,NA
FB3b,2022-07-09T18:30:00Z,3101,3101,NA
FB3b,2022-07-09T18:45:00Z,3101,3101,NA
FB3b,2022-07-09T19:00:00Z,3101,3101,NA
FB3b,2022-07-09T19:15:00Z,3101,3101,NA
FB3b,2022-07-09T19:30:00Z,3101,3101,NA
FB3b,2022-07-09T19:45:00Z,3101,3101,NA
FB3b,2022-07-09T20:00:00Z,3101,3101,NA
FB3b,2022-07-09T20:15:00Z,3101,3101,NA
FB3b,2022-07-09T20:30:00Z,3101,3101,NA
FB3b,2022-07-09T20:45:00Z,3101,3101,NA
FB3b,2022-07-09T21:00:00Z,3101,3101,NA
FB3b,2022-07-09T21:15:00Z,3101,3101,NA
FB3b,2022-07-09T21:30:00Z,3101,3101,NA
FB3b,2022-07-09T21:45:00Z,3101,3101,NA
FB3b,2022-07-09T22:00:00Z,3101,3101,NA
FB3b,2022-07-09T22:15:00Z,3101,3101,NA
FB3b,2022-07-09T22:30:00Z,3101,3101,NA
FB3b,2022-07-09T22:45:00Z,3101,3101,NA
FB3b,2022-07-09T23:00:00Z,3101,3101,NA
FB3b,2022-07-09T23:15:00Z,3101,3101,NA
FB3b,2022-07-09T23:30:00Z,3101,3101,NA
FB3b,2022-07-09T23:45:00Z,3101,3101,NA
FB3b,2022-07-10T00:00:00Z,3101,3101,NA
FB3b,2022-07-10T00:15:00Z,3101,3101,NA
FB3b,2022-07-10T00:30:00Z,3101,3101,NA
FB3b,2022-07-10T00:45:00Z,3101,3101,NA
FB3b,2022-07-10T01:00:00Z,3101,3101,NA
FB3b,2022-07-10T01:15:00Z,3101,3101,NA
FB3b,2022-07-10T01:30:00Z,3101,3101,NA
FB3b,2022-07-10T01:45:00Z,3101,3101,NA
FB3b,2022-07-10T02:00:00Z,3101,3101,NA
FB3b,2022-07-10T02:15:00Z,3101,3101,NA
FB3b,2022-07-10T02:30:00Z,3101,3101,NA
FB3b,2022-07-10T02:45:00Z,3101,3101,NA
FB3b,2022-07-10T03:00:00Z,3101,3101,NA
FB3b,2022-07-10T03:15:00Z,3101,3101,NA
FB3b,2022-07-10T03:30:00Z,3101,3101,NA
FB3b,2022-07-10T03:45:00Z,3101,3101,NA
FB3b,2022-07-10T04:00:00Z,3101,3101,NA
FB3b,2022-07-10T04:15:00Z,3101,3101,NA
FB3b,2022-07-10T04:30:00Z,3101,3101,NA
FB3b,2022-07-10T04:45:00Z,3101,3101,NA
FB3b,2022-07-10T05:00:00Z,3101,3101,NA
FB3b,2022-07-10T05:15:00Z,3101,3101,NA
FB3b,2022-07-10T05:30:00Z,3101,3101,NA
FB3b,2022-07-10T05:45:00Z,3101,3101,NA
FB3b,2022-07-10T06:00:00Z,3101,3101,NA
FB3b,2022-07-10T06:15:00Z,3101,3101,NA
FB3b,2022-07-10T06:30:00Z,3101,3101,NA
FB3b,2022-07-10T06:45:00Z,3101,3101,NA
FB3b,2022-07-10T07:00:00Z,3101,3101,NA
FB3b,2022-07-10T07:15:00Z,3101,3101,NA
FB3b,2022-07-10T07:30:00Z,3101,3101,NA
FB3b,2022-07-10T07:45:00Z,3101,3101,NA
FB3b,2022-07-10T08:00:00Z,3101,3101,NA
FB3b,2022-07-10T08:15:00Z,3101,3101,NA
FB3b,2022-07-10T08:30:00Z,3101,3101,NA
FB3b,2022-07-10T08:45:00Z,3101,3101,NA
FB3b,2022-07-10T09:00:00Z,3101,3101,NA
FB3b,2022-07-10T09:15:00Z,3101,3101,NA
FB3b,2022-07-10T09:30:00Z,3101,3101,NA
FB3b,2022-07-10T09:45:00Z,3101,3101,NA
FB3b,2022-07-10T10:00:00Z,3101,3101,NA
FB3b,2022-07-10T10:15:00Z,3101,3101,NA
FB3b,2022-07-10T10:30:00Z,3101,3101,NA
FB3b,2022-07-10T10:45:00Z,3101,3101,NA
FB3b,2022-07-10T11:00:00Z,3101,3101,NA
FB3b,2022-07-10T11:15:00Z,3101,3101,NA
FB3b,2022-07-10T11:30:00Z,3101,3101,NA
FB3b,2022-07-10T11:45:00Z,3101,3101,NA
FB3b,2022-07-10T12:00:00Z,3101,3101,NA
FB3b,2022-07-10T12:15:00Z,3101,3101,NA
FB3b,2022-07-10T12:30:00Z,3101,3101,NA
FB3b,2022-07-10T12:45:00Z,3101,3101,NA
FB3b,2022-07-10T13:00:00Z,3101,3101,NA
