Dendrometer,Timestamp,Radius.OG,Radius,jumpStart
FB2a,2022-08-25T16:15:00Z,6323,6323,NA
FB2a,2022-08-25T16:30:00Z,6323,6323,NA
FB2a,2022-08-25T16:45:00Z,6323,6323,NA
FB2a,2022-08-25T17:00:00Z,6323,6323,NA
FB2a,2022-08-25T17:15:00Z,6323,6323,NA
FB2a,2022-08-25T17:30:00Z,6323,6323,NA
FB2a,2022-08-25T17:45:00Z,6323,6323,NA
FB2a,2022-08-25T18:00:00Z,6323,6323,NA
FB2a,2022-08-25T18:15:00Z,6323,6323,NA
FB2a,2022-08-25T18:30:00Z,6323,6323,NA
FB2a,2022-08-25T18:45:00Z,6323,6323,NA
FB2a,2022-08-25T19:00:00Z,6323,6323,NA
FB2a,2022-08-25T19:15:00Z,6323,6323,NA
FB2a,2022-08-25T19:30:00Z,6323,6323,NA
FB2a,2022-08-25T19:45:00Z,6323,6323,NA
FB2a,2022-08-25T20:00:00Z,6323,6323,NA
FB2a,2022-08-25T20:15:00Z,6323,6323,NA
FB2a,2022-08-25T20:30:00Z,6323,6323,NA
FB2a,2022-08-25T20:45:00Z,6323,6323,NA
FB2a,2022-08-25T21:00:00Z,6323,6323,NA
FB2a,2022-08-25T21:15:00Z,6323,6323,NA
FB2a,2022-08-25T21:30:00Z,6323,6323,NA
FB2a,2022-08-25T21:45:00Z,6323,6323,NA
FB2a,2022-08-25T22:00:00Z,6323,6323,NA
FB2a,2022-08-25T22:15:00Z,6323,6323,NA
FB2a,2022-08-25T22:30:00Z,6323,6323,NA
FB2a,2022-08-25T22:45:00Z,6323,6323,NA
FB2a,2022-08-25T23:00:00Z,6323,6323,NA
FB2a,2022-08-25T23:15:00Z,6323,6323,NA
FB2a,2022-08-25T23:30:00Z,6323,6323,NA
FB2a,2022-08-25T23:45:00Z,6323,6323,NA
FB2a,2022-08-26T00:00:00Z,6323,6323,NA
FB2a,2022-08-26T00:15:00Z,6323,6323,NA
FB2a,2022-08-26T00:30:00Z,6323,6323,NA
FB2a,2022-08-26T00:45:00Z,6323,6323,NA
FB2a,2022-08-26T01:00:00Z,6323,6323,NA
FB2a,2022-08-26T01:15:00Z,6323,6323,NA
FB2a,2022-08-26T01:30:00Z,6323,6323,NA
FB2a,2022-08-26T01:45:00Z,6323,6323,NA
FB2a,2022-08-26T02:00:00Z,6323,6323,NA
FB2a,2022-08-26T02:15:00Z,6323,6323,NA
FB2a,2022-08-26T02:30:00Z,6323,6323,NA
FB2a,2022-08-26T02:45:00Z,6323,6323,NA
FB2a,2022-08-26T03:00:00Z,6323,6323,NA
FB2a,2022-08-26T03:15:00Z,6323,6323,NA
FB2a,2022-08-26T03:30:00Z,6323,6323,NA
FB2a,2022-08-26T03:45:00Z,6323,6323,NA
FB2a,2022-08-26T04:00:00Z,6323,6323,NA
FB2a,2022-08-26T04:15:00Z,6323,6323,NA
FB2a,2022-08-26T04:30:00Z,6323,6323,NA
FB2a,2022-08-26T04:45:00Z,6323,6323,NA
FB2a,2022-08-26T05:00:00Z,6323,6323,NA
FB2a,2022-08-26T05:15:00Z,6323,6323,NA
FB2a,2022-08-26T05:30:00Z,6323,6323,NA
FB2a,2022-08-26T05:45:00Z,6323,6323,NA
FB2a,2022-08-26T06:00:00Z,6323,6323,NA
FB2a,2022-08-26T06:15:00Z,6323,6323,NA
FB2a,2022-08-26T06:30:00Z,6323,6323,NA
FB2a,2022-08-26T06:45:00Z,6323,6323,NA
FB2a,2022-08-26T07:00:00Z,6323,6323,NA
FB2a,2022-08-26T07:15:00Z,6323,6323,NA
FB2a,2022-08-26T07:30:00Z,6323,6323,NA
FB2a,2022-08-26T07:45:00Z,6323,6323,NA
FB2a,2022-08-26T08:00:00Z,6323,6323,NA
FB2a,2022-08-26T08:15:00Z,6323,6323,NA
FB2a,2022-08-26T08:30:00Z,6323,6323,NA
FB2a,2022-08-26T08:45:00Z,6323,6323,NA
FB2a,2022-08-26T09:00:00Z,6323,6323,NA
FB2a,2022-08-26T09:15:00Z,6323,6323,NA
FB2a,2022-08-26T09:30:00Z,6323,6323,NA
FB2a,2022-08-26T09:45:00Z,6323,6323,NA
FB2a,2022-08-26T10:00:00Z,6323,6323,NA
FB2a,2022-08-26T10:15:00Z,6323,6323,NA
FB2a,2022-08-26T10:30:00Z,6323,6323,NA
FB2a,2022-08-26T10:45:00Z,6323,6323,NA
FB2a,2022-08-26T11:00:00Z,6323,6323,NA
FB2a,2022-08-26T11:15:00Z,6323,6323,NA
FB2a,2022-08-26T11:30:00Z,6323,6323,NA
FB2a,2022-08-26T11:45:00Z,6323,6323,NA
FB2a,2022-08-26T12:00:00Z,6323,6323,NA
FB2a,2022-08-26T12:15:00Z,6323,6323,NA
FB2a,2022-08-26T12:30:00Z,6323,6323,NA
FB2a,2022-08-26T12:45:00Z,6323,6323,NA
